날짜,합계,전자상거래/통신판매,식료품,의류/잡화,연료,가구/가전,의료/보건,종합병원,일반병의원/기타의료기관,자동차,여행/교통,스포츠/오락/여가,서적/문구,교육,숙박,음식점,공과금/개인및전문서비스,금융/보험
2012/11,,,,,,,,,,,,,,,,,,
2012/12,0.0018184658071582,-0.0055355802919605,-0.0085603534181162,-0.0626922431259967,-0.0507394187665635,-0.1505332151045084,-0.0800725808137657,-0.0665877894204058,-0.0848232874066161,0.1544233992088923,0.0370435840248073,-0.1637148501914875,0.0822580585253507,-0.0551052055487054,0.1204450294881185,0.0843122420980375,-0.0037674792597055,-0.0403644568370835
2013/01,-0.0444421337222045,-0.0475790100237457,0.0264373873929084,-0.156039297285081,-0.0231711556812836,-0.006880198434915,0.1347970081358034,0.1329536885352471,0.1354599787244115,-0.3090561302298019,0.059997558975771,-0.1139718624905183,-0.0692151848284565,0.0398289221145415,0.0014340947887765,-0.0887907388695817,0.1753818358257215,-0.0102489005129199
2013/02,-0.0024264345383516,-0.046021769026817,0.2141211008798713,0.0311395216253398,0.0086924716995118,0.0807696849679247,-0.0402563986460919,-0.0511402013180759,-0.036354721144556,0.1487550573823142,-0.0500101435427281,-0.0590653486608699,-0.0114606856123358,0.0635763180964836,-0.179449599882833,-0.062956306479991,-0.0870292039484573,0.010154627721906
2013/03,-0.0012570038844141,-0.0193812571392808,-0.2172413462040566,0.0686551838523683,0.0045966628972098,0.1474465882842763,-0.0174562266845467,-0.0172276257784619,-0.0175369192468712,0.1051394533462548,-0.0553440552949409,0.2238796610218536,0.3287881452115668,-0.0362478307401307,-0.0588652350407485,0.0821435992891161,-0.0816672591862566,-0.0260150146380846
2013/04,0.0372664568124672,0.0800654052459006,0.0353284401492384,0.0232446213520738,0.0053154409029552,-0.051237197147368,-0.0065541057736127,0.0219291682254645,-0.0166114234254902,0.0384950236090668,0.0957846225548657,0.062666818603591,-0.1783298245614035,-0.1098496326127124,0.0416785638399685,0.035103211958374,0.0616719742752731,0.0594399161037935
2013/05,0.0122900181956004,-0.0031498452849001,0.0821257608547694,0.1165528648280933,-0.0363236328752115,0.1312683654350548,-0.0016577589914933,-0.0095496433414696,0.0012380413028301,0.0048985918073209,0.0670882036139144,0.1037202209525864,-0.1331119025998641,0.0497383230841315,0.0570494745931118,0.0363841871495338,-0.0501446399715055,-0.0362135359294023
2013/06,-0.0393426189890742,-0.0471200826947584,-0.0499345493876427,-0.1249367001391351,-0.0070985645273446,0.0165456690448357,-0.026476849081622,-0.0243051514036387,-0.0272651329394373,-0.1462082325023782,-0.045890061513558,-0.0966590761815141,-0.0489190762761204,-0.0105888678601122,-0.0511178730509586,-0.0342213966597235,0.0241861343548739,-0.0425952297494212
2013/07,0.059233272597462,0.1133183480987121,-0.0388349724670264,-0.08933125766125,0.0259937900264999,0.0784293057847589,0.0288537261651045,0.0656952910446657,0.015440869678768,0.0556111809859185,0.1717051518332872,-0.0762640733374754,0.1229747318822893,0.0708648258391539,0.1840696782664335,0.053978519394179,0.1392745753231472,0.1256710107717533
2013/08,-0.0540370315543704,-0.1343598469573427,0.0792890857510122,-0.1487408922194367,0.0635143196995144,-0.0830911505321668,-0.0071809416257548,-0.03770143184993,0.0044804580897557,-0.0995996220677374,-0.1276111139074849,-0.0181100240513361,-0.0883647854885647,0.027240770326725,0.2476930610854431,0.0171073844494509,-0.1495888855689677,-0.1036743859997393
2013/09,0.0080520765999947,0.0804649318989083,0.3528196637783183,0.2405714293203273,-0.0624557903185858,-0.1928697751930074,-0.082331612666079,-0.1069158352586141,-0.0733323686075052,-0.1123114546753141,-0.0646058053379875,0.061793238914694,0.0481670505167612,-0.1274508260925004,-0.2974650912507992,-0.0933749698700074,0.0179538467671398,0.0441785850236553
2013/10,0.0221122785006229,0.0481126556942661,-0.2684027473226612,0.1386603977609777,-0.0029682854102146,0.0708631482648054,0.1104020783482342,0.1033084935438579,0.1129046338108972,0.1803088713030805,0.0328402457806251,0.1432236480599096,-0.0435582835076965,0.0068694304665781,0.0864045352114319,0.0418700199749337,0.0402089753625118,0.0589909637270766
2013/11,0.0088883765599507,0.0609155272659085,0.0069252879069499,0.0554219242810747,0.0304569886515135,0.1438278594871256,-0.0102212953061023,0.0075417117463743,-0.0164338960619732,-0.0258584111255734,-0.0159869628249402,0.0088273018838316,0.0479199632218396,0.0313124904363275,-0.0520253692855758,-0.0271388473015234,-0.0940948459452816,-0.0473310407233346
2013/12,0.0212049690476816,0.0162262372935848,0.0021730438656468,-0.038596533484684,-0.0211801508998699,-0.1086739826388731,0.0004176747127986,0.00701450063107,-0.0019458027314751,0.0410579040182008,0.0764497754636728,-0.1135802032699956,0.1307386065508373,0.0052850887589237,0.1607648398936643,0.126083364295555,0.0025932754107378,0.0451661333825648
2014/01,-0.0497524985486989,-0.1002353555755262,0.3024404416037187,-0.1752922039626177,-0.0426435952703904,-0.1040998844287585,0.0684424307357349,0.0297147635507974,0.0824421515369333,-0.0600586576312053,-0.0017365442487544,-0.1757721914329379,-0.1038116591928252,0.0226608941483656,-0.072493569086099,-0.1277692037683018,0.1848536445612993,-0.0826212054268994
2014/02,-0.017836895616917,0.0440529395386832,-0.2992787567848911,0.0121988935037116,-0.0265248992361382,0.0668918128844917,0.0009378265780957,0.0430459656537436,-0.0135418332157633,-0.0318973712566126,0.0069091938556076,-0.0348299960293517,0.0170670282123357,0.1118337936505886,-0.0591677171574033,-0.0231766259886037,-0.0987691068162972,0.1068957560705474
2014/03,0.0188771495658899,-0.0164281110500976,0.0852142215120344,0.0900337112134814,0.0185179800507016,0.1441056127070199,-0.0565853153159042,-0.068167825763115,-0.0523749277689665,0.063225844583403,-0.0421870206996405,0.2008319418593518,0.3180542605443057,-0.0675320377642518,-0.1191740333499485,0.0889190486552262,-0.0888767846220163,-0.0294725812199956
2014/04,0.0039594240779838,0.0082529863084954,0.0077684471541599,0.0300111012383192,-0.0136326733140934,-0.1006448798325548,-0.0019159086492526,0.0173290952584512,-0.0087957746995314,0.0864544802196609,0.0847055970047281,0.0418760405163356,-0.2623451605938515,-0.1210622177907503,0.0454835759187493,-0.0178749065771433,0.0776321314623329,0.0160221935897739
2014/05,0.0087387120516329,-0.0424204961518075,0.0870459655033597,0.0359214870914257,0.007622655441736,0.096674125277409,-0.0254902170798779,-0.0601979240507162,-0.0127540015006538,-0.0422225388770649,-0.0532882157412862,0.0651992311486202,-0.052613837237409,0.0772729666578233,0.0842348690921026,0.0679084860367014,-0.0770864090261439,-0.0531420454193849
2014/06,0.0093648344960031,0.0644437265580935,-0.0457093803488359,-0.0954047222500825,-0.0126886309756352,0.0923982665049796,-0.0163820214044819,-0.0030415988519626,-0.0210417236119837,0.0185701820664858,0.0166814464619735,-0.0578845036025772,-0.0609510082682711,-0.0268592825274336,0.0002035108339588,0.0009689509362003,0.0431822079246522,0.0356011087084253
2014/07,0.0465917640263582,0.0403242549080813,-0.020447365086142,-0.0562640817537689,0.0197160523581783,0.0431637983793171,0.1008963409890146,0.115444926089897,0.09571983344664,0.1367472704072798,0.2634809429420628,-0.0590003539042813,0.1536661580637495,0.1394484265980491,0.0723367227806017,0.0185639997632518,0.1947441938422729,0.0759022428940066
2014/08,-0.0455454515395262,-0.0793504000492387,0.1478771584609424,-0.1130340823158171,0.0180857339856512,-0.1325310347715045,-0.0177385100348023,-0.0601063935097826,-0.0023943264226413,-0.1471771023744351,-0.0870811177370896,0.0119613596942247,-0.0682614889922458,0.0271482823335127,0.2616857787692588,0.040098566977347,-0.198656937002265,-0.0943088587709134
2014/09,0.0150081085391098,0.0749557807571452,0.1661525061857469,0.1496549264549957,-0.0469578872853426,-0.0471407671075851,-0.0702054443939237,-0.0877595794877112,-0.0642157282829148,0.0252370703377768,-0.0722274972169505,0.0190023134601817,0.0541912917621518,-0.1202501640660965,-0.2706376779625187,-0.099513207633535,0.117575857220689,0.0658076449677333
2014/10,0.0125566726485102,0.0284609885079221,-0.1823885032636261,0.1538620380382067,-0.0078156100279489,-0.0016618251288895,0.065678600447077,0.0646262551266361,0.0660286412303341,0.0767024190921541,0.0327728747675359,0.1047962015794119,-0.0664378907788284,-0.042805784059877,0.0500804293598349,0.0535064910666764,0.0118826067469099,0.0032572754429145
2014/11,0.0039877926230698,0.0356360808792344,-0.0104681112637401,0.0222327621163855,-0.0055042678029024,0.1607455709198941,-0.0020462790388071,0.0106090510948904,-0.0062502736510732,0.0843097554685641,-0.0326624702833723,-0.01004157865452,0.0714397161999043,0.0235795357771622,-0.0967564007944364,-0.0234310457450688,-0.0966652958192126,-0.0535805284607083
2014/12,0.0459706818337064,0.0983629528795007,-0.0090391039496954,-0.0319822218851066,-0.0373520482039579,-0.1165611779924945,-0.0102546255746819,0.0259704840641219,-0.0224930168392277,0.1743360524707979,0.0970696653748774,-0.1079687180408588,0.1052565162825271,0.0546773601007934,0.2509991535116644,0.0820454790551901,0.0121250702960393,0.1082496402309853
2015/01,-0.0671908452748568,-0.10058805038014,0.0086790260649907,-0.182285959549016,-0.121567310438784,-0.0752597839677652,0.103952003295477,0.0567529949393772,0.1206882878215687,-0.2503293724363764,0.0196436641710564,-0.1269672737195116,-0.075153983541705,0.0427311453078282,-0.047098649886495,-0.0609442694948432,0.2358467967423465,-0.0736935926620245
2015/02,-0.0013433752584803,-0.0042425784306681,0.3535556529026735,0.032946875886483,-0.0191831766991762,0.0423954596346058,-0.0669151114307318,-0.0686604403385144,-0.066331564528947,-0.0286450830762438,-0.0782278087260195,-0.0544032353166226,-0.0219138411050565,0.0381815406830767,-0.1021029968092626,-0.0510915983445808,-0.1629226264892436,0.0212892088373757
2015/03,0.0205167127663048,0.0257954863947635,-0.297926613123411,0.131099558437284,0.0801863462106149,0.144324912420922,0.0295381722253122,0.0482237195676378,0.0233062836000206,0.0677808407727427,0.0059306434417167,0.215472496581996,0.3682427961734242,-0.0160315326061687,-0.0629527988663695,0.0591385689294821,-0.0392891505598043,0.0743979408342443
2015/04,0.0115042591213168,0.0112159017817004,0.0545582881523638,0.0240818343379529,-0.0471372708000777,-0.1178465176679396,0.0112640389416549,0.0203122879749944,0.0081728414928712,0.0680643415834918,0.128644792034184,0.0567051325068512,-0.2381207596297875,-0.1264029042334861,0.0029303064924741,0.013858788907803,0.0999027300646759,0.0065259378376767
2015/05,0.0131506199477091,-0.0730555004595542,0.1161280082710536,0.0823222831508319,0.0449906615365185,0.0823380618212448,-0.0407071962110436,-0.0673380599912559,-0.0314996145911602,-0.1084554114729515,-0.0645849238875682,0.1308179257165718,-0.0768625102801936,0.0811121405722394,0.1375736194024863,0.0992570074866818,-0.0551603944388537,-0.0745416577816874
2015/06,-0.0210916453034628,0.121760701544187,-0.0669061818841554,-0.1626438335848694,-0.0378180913261798,0.0420339571390868,-0.0996830064115188,-0.1847023169516416,-0.0713754514296854,0.0259381878431654,-0.0884475273077755,-0.1506168024763863,-0.0599024608501118,-0.0457998498286571,-0.1651620833986428,-0.0970272816039349,0.0828755028050503,0.1116335717627869
2015/07,0.0606148687284466,0.0093839661461569,-0.0373471084227073,-0.0316642235842363,0.0284209816739078,0.2022635014831593,0.1285380299830691,0.1820083072170581,0.1129075158125902,0.078478727524033,0.260923163850469,0.0049298284058156,0.1518724793181536,0.1369238714359515,0.1561615620415395,0.0694079128725302,0.1795434816926844,0.0163526756966045
2015/08,-0.0380460435167873,-0.0900445431262749,0.060693800824904,-0.1010371613625115,0.0294799205473916,-0.0433441611707188,0.0074803140087857,0.0638566020021838,-0.0100229385411848,-0.119321165570655,-0.1260951257460194,0.0160279599693393,-0.080039949142758,0.0252772917958015,0.3241852177639441,0.062849910810002,-0.2185658222892215,-0.0995542766207643
2015/09,0.0271755448059665,0.0555848682771884,0.3827797559347414,0.1524076111389858,-0.0490070061060519,-0.1327009660131488,-0.0097973372027697,-0.0243794194432319,-0.0049321474132452,0.191907751831444,0.0166219290327171,-0.017513529489773,0.0501843375333801,-0.1276445016684017,-0.3096620019621735,-0.109850827450657,0.137195639618372,0.0319793808102979
2015/10,0.0209080676886144,0.0860369827500324,-0.312045371642129,0.1355045990755488,-0.0250509154241562,0.0998577817053221,0.0753907539891303,0.034332284152031,0.0888218440352466,0.0348739582272894,0.034913605005888,0.1605168536074812,-0.0534021599871452,0.0471798191271413,0.1363034116440109,0.0189250959054718,0.0645642107787203,0.0988525397983912
2015/11,-0.0015142839815796,0.040232672677253,0.0154365133524407,0.0153264686528087,0.0080781481911191,0.059598649781227,-0.043949525365208,-0.0117534979391269,-0.0539544551374834,-0.0216369102976317,-0.0301683371170174,-0.0539771583095999,-0.0297766435474731,-0.0500477717796399,-0.0560207059477488,0.0205011024381309,-0.1160114224152679,-0.037220883472593
2015/12,0.0366726676793225,0.0195255624141255,0.0258392468563384,-0.0371286035018868,-0.0024480723955147,-0.0836539889406737,0.0666411218788882,0.07434257382231,0.0641411357062653,0.241626650865887,0.0929114547435534,-0.1013038027195114,0.2398524986775121,0.0949911471831184,0.1564460924130064,0.0690723514596216,0.0637194315446201,0.0675519318644006
2016/01,-0.0540774157024883,-0.0208706605887041,0.0454578209856728,-0.1546613950649978,-0.0407391019153804,-0.0839202457449584,0.0400699802950221,0.0070132505670288,0.0509039606042378,-0.3550588659197442,-0.0157338357667278,-0.1528291095165224,-0.1113929755657856,0.0394757699398293,-0.036466848861679,-0.0673744877236524,0.1694862331271334,-0.0858210596390838
2016/02,-0.017748770066247,-0.0252212468565234,0.1648040706189333,-0.0259662582571682,-0.0369869947263908,0.062761625559675,-0.0582609889597954,-0.0444887164336512,-0.0625869266435845,0.0564022360148255,-0.0542049599057031,-0.0171313963447091,-0.012039133461223,0.0227671098726101,-0.1306898715687652,-0.0544176704908648,-0.1954563978914391,0.0131556699728447
2016/03,0.0453359100187542,0.0734619753183227,-0.2337014282683276,0.133251288017034,0.0062389186102376,0.088088552918802,0.0533537564790136,0.0759055465235927,0.046134993566764,0.279888418577999,0.0113188887491124,0.2083959827753154,0.3618935767491973,0.0022698630003843,-0.0510471142024869,0.0518519714006266,0.0449290371453054,0.1116821618417727
2016/04,0.0106762365374328,-0.0179335894901903,0.0563112884901371,0.0655854270316849,-0.0046439354073731,-0.0734237717172943,-0.0130237905778949,-0.0297986546225549,-0.0075008829899518,-0.0227648024165295,0.0572245922816325,0.0978006456820015,-0.2605557425382678,-0.1141103327644327,0.0171048351175373,0.0383867151139234,0.0845854107882548,-0.0558804130070729
2016/05,0.0263645970944657,0.0637589391581865,0.0531916236963811,0.0466667739443329,0.0391770409331801,-0.019721053220333,-0.058596311097404,-0.0410040451088768,-0.0642577322689523,-0.028680739337313,0.0100878431920812,0.0814705808530726,-0.0619056687661286,0.0440984842710747,0.1183668287680703,0.0820521728190293,-0.0006851644419034,0.0067379306700883
2016/06,0.0112623137495031,0.0161831205464169,-0.0452168690981583,-0.0689341171171855,0.0377809607145998,0.0338550615209196,0.0411312080199113,0.038175765171361,0.0421059435023167,0.1537098789169293,0.0681624477061617,-0.0817951613767831,-0.0014781174187288,0.0237589711106827,-0.0086443273114459,-0.0297315342466308,0.0621953390272398,0.0424545548723636
2016/07,0.0187501664211613,0.0367267158806827,-0.044338067811927,-0.0950539271625824,0.0126308223453754,0.1742563592283781,0.0271273066167003,0.0144238961978466,0.0313012211617704,-0.1580875914066084,0.0318810140135998,-0.0561769084240783,0.1082543357634497,0.0822551161960905,0.0266854786560997,0.022993512970439,0.1909503920312913,-0.010940968604177
2016/08,-0.0215123619308765,-0.0159799513098142,0.0281475359667759,-0.1223163109205627,0.0213754495806763,-0.029750290785222,-0.0346723510787975,-0.0140670002853705,-0.0413313074706221,-0.1669557478521177,-0.059336835523167,0.0150667512963311,-0.0851725057174527,0.0221886166639824,0.3980590498422167,0.0464894316491999,-0.1710971308608498,-0.013208939731211
2016/09,0.000737502984119,0.0185876087341909,0.3228350830697379,0.1204528006897112,-0.0593575326986766,-0.195545748323928,-0.0214424125623436,-0.0652199535997493,-0.0068920806250879,0.1055160553024154,-0.0706314612819757,-0.0222372488408035,0.0427748169165294,-0.0727516276741404,-0.3089118248184211,-0.1167471287663829,0.1159254799988258,0.0095995479934973
2016/10,0.0178664096345888,0.0254732891665223,-0.1529170559638306,0.1206258264140713,0.0125754759582501,0.0252276776756206,0.0455535662218764,0.0093784764285178,0.0568712779341982,0.0538266150316526,0.0105649929709961,0.1569056632155825,-0.0551800389827996,-0.0453755620129999,0.0161699705915121,0.0635003400028764,0.0122081075403026,-0.0112568877976536
2016/11,0.0221355876916446,0.0844681734521475,-0.0396492023187082,0.0626736839021868,0.0625100102091311,0.0227618841003485,0.0312658682492414,0.0510371057914846,0.0253582175655238,0.0846954742050529,0.0940061079241358,-0.0236399709710289,0.053733864157317,0.0282157756899803,-0.0055757356944828,-0.0361857440040097,-0.0528353516252277,0.0417421926485044
2016/12,0.0293056861574843,0.0280449044462329,0.0239185824859937,-0.0756346021467377,0.0186191475807933,-0.118873275218294,0.0759060758446976,0.0527675603180051,0.0829930178534417,0.256565064822513,0.0574685881835181,-0.1433000570278082,0.1264691630867049,0.0493297676713879,0.0914365419999501,0.0812998316722963,0.0012271956892757,0.017997105100258
2017/01,-0.0302625161154634,-0.0271887967975728,0.2970450251360583,-0.1337174568998195,-0.0090610806520664,-0.0468166969678889,-0.0785981703376741,-0.0629508637148312,-0.0832564992683921,-0.2170088349373115,0.0138411832795484,-0.1234990350351403,-0.1406937477459755,-0.074265164932421,-0.0269080671464386,-0.07023971151621,0.1132394894710127,-0.0844198140128955
2017/02,0.0220460226314826,0.0951246501277645,-0.3217683720967761,0.0551112782533942,0.0391250354998227,0.2147451051383067,0.1030555925928053,0.0594763333223673,0.1163175560878178,0.0253812352685356,0.0425547638692698,0.0555752820894344,0.1007854780045991,0.260915844972527,-0.0015115141286071,0.0202503039664081,-0.0277627256988232,0.0993126514116746
2017/03,0.0137012668384426,-0.0008971592297389,0.0843425092596341,0.0903806659212664,0.0117674217003354,-0.0126397726459015,-0.0299072525604171,-0.0198248350586512,-0.0328193971272314,0.090170005103684,-0.0574142595157836,0.1760733777750487,0.2744990562431546,-0.0814984513891691,-0.1563832890068015,0.0161001439995891,-0.0776500826869692,0.0596826114776882
2017/04,0.0066240497550604,-0.0230049584145942,0.0560972422881504,0.0585932196900254,-0.0164955835753476,0.0249409099245996,0.0144435011687862,0.0007237501664356,0.0184594724599977,-0.0794093253047554,0.0296739061077533,0.0769057213172421,-0.2402305446245084,-0.1168849418761313,0.0604279362879747,0.0320102350678199,0.1293990195998813,-0.0755026431520402
2017/05,0.0217377049657101,0.0283176234488709,0.0549019136523414,0.0162477439743744,-0.0145269167457025,0.1432094086686484,-0.0507558698241304,-0.0518930465797636,-0.0504292203260661,-0.0395404919225625,-0.0272532374687356,0.1007827142389923,-0.0664416239063946,0.0368542200350472,0.191488474617774,0.0665698443353517,-0.0800221630334095,0.0800321292253376
2017/06,-0.0053392758369527,-0.003993418887792,-0.0711523115403487,-0.0779200080327134,-0.0273213174002281,-0.0858376880987802,0.0487413810448944,0.0726770111829122,0.0418681613379738,0.0966233305316768,0.069124708237656,-0.0886023322831081,0.002144584349391,0.0305997550326542,-0.122985786322175,-0.0421415379198105,0.0861277465168,0.034676956458314
2017/07,0.028057150696094,-0.0089506456506713,-0.0402623334595654,-0.0732642996908332,0.0050189749468945,0.2766421362473914,-0.0026287620456573,0.0010752784368004,-0.0037239199605364,-0.051375764070631,0.0123419512714872,-0.0809834346441407,0.0735224724976215,0.0573754452064403,0.0914196353254941,0.053375422845054,0.1612031968544955,-0.0437660645872438
