날짜,전자상거래/통신판매,가구/가전,의류/잡화,스포츠/오락/여가,식료품,연료,여행/교통,숙박,음식점,서적/문구,교육,의료/보건,자동차,공과금/개인및전문서비스,금융/보험,소비자물가지수,소매판매지수,국고채 3년(평균),국고채 5년(평균),국고채 10년(평균),회사채 3년(평균),CD 91물(평균),"콜금리(1일물,평균)",기준금리
201211,,,,,,,,,,,,,,,,,,,,,,,,
201212,-0.005535580291960551,-0.15053321510450846,-0.06269224312599675,-0.16371485019148757,-0.008560353418116229,-0.050739418766563515,0.03704358402480734,0.12044502948811853,0.08431224209803756,0.08225805852535073,-0.05510520554870546,-0.08007258081376578,0.15442339920889236,-0.003767479259705553,-0.04036445683708356,0.0017823955831368643,0.02358974358974364,0.017857142857143016,0.03832752613240409,0.04682274247491636,-0.0060240963855421326,0.010526315789473717,0.0,0.0
201301,-0.04757901002374576,-0.0068801984349150525,-0.15603929728508104,-0.11397186249051838,0.026437387392908462,-0.023171155681283695,0.05999755897577108,0.001434094788776541,-0.08879073886958178,-0.06921518482845657,0.03982892211454159,0.13479700813580342,-0.30905613022980194,0.17538183582572153,-0.010248900512919934,0.005999457553566456,-0.08617234468937873,-0.03508771929824561,-0.04026845637583898,-0.025559105431309903,-0.030303030303030165,-0.00694444444444442,0.0036363636363636598,0.0
201302,-0.046021769026817094,0.0807696849679247,0.03113952162533984,-0.05906534866086999,0.21412110087987135,0.008692471699511817,-0.05001014354272815,-0.17944959988283304,-0.06295630647999106,-0.01146068561233582,0.06357631809648367,-0.040256398646091984,0.1487550573823142,-0.08702920394845737,0.010154627721906007,0.0033431110344233073,-0.04824561403508776,-0.018181818181818077,-0.010489510489510412,-0.003278688524590123,-0.04375000000000007,-0.010489510489510412,-0.0036231884057970065,0.0
201303,-0.01938125713928085,0.14744658828427637,0.06865518385236835,0.22387966102185364,-0.21724134620405666,0.0045966628972098356,-0.05534405529494091,-0.05886523504074859,0.08214359928911619,0.32878814521156685,-0.036247830740130715,-0.017456226684546716,0.10513945334625485,-0.08166725918625661,-0.026015014638084644,-0.0009243534899717742,0.07834101382488479,-0.03703703703703709,-0.04946996466431097,-0.042763157894736836,-0.03594771241830064,-0.007067137809187329,-0.0036363636363635488,0.0
201304,0.08006540524590067,-0.051237197147368074,0.023244621352073835,0.06266681860359102,0.035328440149238416,0.005315440902955215,0.09578462255486575,0.041678563839968596,0.03510321195837407,-0.17832982456140356,-0.10984963261271241,-0.006554105773612706,0.03849502360906687,0.061671974275273156,0.05943991610379351,-0.0013878130648077303,-0.018162393162392987,-0.019230769230769384,-0.02230483271375472,-0.024054982817869552,-0.013559322033898313,-0.003558718861210064,0.0036496350364962904,0.0
201305,-0.0031498452849001435,0.13126836543505482,0.11655286482809335,0.10372022095258648,0.08212576085476941,-0.036323632875211564,0.06708820361391443,0.057049474593111826,0.03638418714953384,-0.13311190259986416,0.04973832308413151,-0.001657758991493341,0.0048985918073209955,-0.050144639971505534,-0.03621353592940235,0.0,0.052230685527747456,0.015686274509803866,0.019011406844106515,0.021126760563380254,0.01718213058419238,-0.02857142857142847,-0.07272727272727275,-0.09090909090909094
201306,-0.047120082694758425,0.016545669044835787,-0.12493670013913516,-0.09665907618151415,-0.049934549387642746,-0.007098564527344697,-0.04589006151355801,-0.05111787305095861,-0.03422139665972357,-0.048919076276120466,-0.010588867860112261,-0.026476849081622067,-0.14620823250237824,0.024186134354873934,-0.042595229749421204,-0.0012173706947631313,-0.03619441571871773,0.10810810810810811,0.14925373134328357,0.14137931034482754,0.09459459459459474,-0.011029411764705954,-0.023529411764705688,0.0
201307,0.11331834809871211,0.07842930578475893,-0.08933125766125005,-0.07626407333747542,-0.038834972467026496,0.02599379002649993,0.17170515183328727,0.1840696782664335,0.05397851939417908,0.12297473188228936,0.07086482583915399,0.02885372616510451,0.05561118098591855,0.13927457532314724,0.12567101077175336,0.0021464782655593595,0.02253218884120156,0.013937282229965264,0.032467532467532534,0.048338368580060465,0.043209876543209846,-0.0037174721189590088,-0.004016064257028162,0.0
201308,-0.1343598469573427,-0.08309115053216687,-0.14874089221943676,-0.018110024051336104,0.07928908575101223,0.06351431969951449,-0.12761111390748492,0.2476930610854431,0.017107384449450924,-0.08836478548856475,0.027240770326725006,-0.007180941625754889,-0.09959962206773743,-0.14958888556896777,-0.10367438599973933,0.0035410993552831282,-0.044071353620146914,0.010309278350515427,0.025157232704402288,0.040345821325648235,-0.014792899408283988,-0.007462686567164201,0.008064516129032251,0.0
201309,0.08046493189890835,-0.1928697751930074,0.24057142932032738,0.061793238914694015,0.3528196637783183,-0.062455790318585835,-0.06460580533798754,-0.29746509125079923,-0.09337496987000748,0.04816705051676129,-0.12745082609250047,-0.08233161266607902,-0.11231145467531412,0.017953846767139847,0.04417858502365535,0.0019412685814796937,0.03183315038419332,-0.013605442176870763,-0.027607361963190136,-0.02216066481994461,-0.012012012012012074,0.0,0.0,0.0
201310,0.04811265569426615,0.07086314826480544,0.13866039776097772,0.14322364805990961,-0.26840274732266123,-0.002968285410214655,0.032840245780625166,0.08640453521143199,0.04187001997493378,-0.04355828350769653,0.006869430466578175,0.11040207834823423,0.1803088713030805,0.04020897536251189,0.058990963727076684,-0.003050771256382534,0.03297872340425534,-0.024137931034482696,-0.028391167192428957,-0.025495750708215303,-0.012158054711246202,0.0,0.0,0.0
201311,0.06091552726590854,0.14382785948712562,0.05542192428107473,0.008827301883831629,0.006925287906949906,0.030456988651513583,-0.015986962824940276,-0.052025369285575884,-0.027138847301523494,0.04791996322183967,0.031312490436327556,-0.010221295306102385,-0.02585841112557341,-0.09409484594528161,-0.047331040723334605,-0.00019326991216961353,0.016477857878475888,0.03886925795053009,0.051948051948051965,0.04069767441860472,0.03692307692307706,-0.00375939849624074,0.0,0.0
201312,0.016226237293584855,-0.10867398263887318,-0.03859653348468406,-0.11358020326999563,0.002173043865646873,-0.02118015089986991,0.07644977546367282,0.1607648398936643,0.126083364295555,0.13073860655083736,0.0052850887589237505,0.00041767471279863244,0.041057904018200864,0.0025932754107378386,0.04516613338256481,0.0012135401005197721,0.012158054711246313,0.0,0.01851851851851838,0.019553072625698276,-0.0029673590504452063,0.0,0.0,0.0
201401,-0.10023535557552621,-0.1040998844287585,-0.1752922039626177,-0.17577219143293799,0.30244044160371875,-0.04264359527039041,-0.001736544248754468,-0.07249356908609905,-0.1277692037683018,-0.1038116591928252,0.022660894148365696,0.06844243073573497,-0.060058657631205326,0.18485364456129938,-0.08262120542689944,0.005373864355511682,-0.03503503503503502,-0.017006802721088343,-0.012121212121212088,0.0,-0.011904761904761862,0.0,0.0,0.0
201402,0.04405293953868328,0.06689181288449175,0.012198893503711616,-0.03482999602935177,-0.29927875678489113,-0.02652489923613821,0.0069091938556076204,-0.05916771715740332,-0.023176625988603705,0.017067028212335744,0.11183379365058865,0.0009378265780957129,-0.03189737125661263,-0.09876910681629725,0.10689575607054747,0.0026672356769443795,-0.10062240663900412,-0.01384083044982698,-0.030674846625766805,-0.03561643835616435,-0.012048192771084376,0.0,-0.0039999999999998925,0.0
201403,-0.01642811105009767,0.14410561270701994,0.09003371121348147,0.20083194185935183,0.0852142215120344,0.0185179800507016,-0.04218702069964053,-0.11917403334994858,0.08891904865522626,0.31805426054430574,-0.06753203776425187,-0.05658531531590427,0.06322584458340308,-0.08887678462201631,-0.02947258121999563,0.001840817195147837,0.10380622837370246,0.007017543859649145,0.0031645569620253333,0.005681818181818121,0.0060975609756097615,0.0,-0.004016064257028162,0.0
201404,0.008252986308495469,-0.10064487983255488,0.030011101238319293,0.041876040516335644,0.007768447154159919,-0.013632673314093458,0.08470559700472813,0.0454835759187493,-0.0178749065771433,-0.2623451605938515,-0.12106221779075033,-0.0019159086492526178,0.08645448021966096,0.07763213146233294,0.01602219358977397,0.0006478816394590581,-0.03343782654127481,0.0034843205574912606,0.0,0.0,0.0,0.0,0.0040322580645162365,0.0
201405,-0.04242049615180754,0.09667412527740904,0.03592148709142573,0.06519923114862025,0.08704596550335975,0.007622655441736015,-0.05328821574128628,0.08423486909210265,0.06790848603670141,-0.05261383723740909,0.07727296665782335,-0.025490217079877975,-0.04222253887706495,-0.07708640902614394,-0.05314204541938494,0.0016451907359840146,0.06054054054054059,-0.01388888888888895,-0.028391167192428957,-0.039548022598870136,-0.012121212121212088,0.0,0.0,0.0
201406,0.0644437265580935,0.09239826650497962,-0.09540472225008256,-0.05788450360257724,-0.04570938034883598,-0.012688630975635218,0.01668144646197356,0.00020351083395886427,0.0009689509362003079,-0.060951008268271156,-0.026859282527433637,-0.016382021404481972,0.018570182066485863,0.043182207924652216,0.035601108708425366,-0.001282200722694915,-0.03669724770642191,-0.03169014084507038,-0.0357142857142857,-0.02941176470588236,-0.027607361963190136,0.0,-0.004016064257028162,0.0
201407,0.040324254908081336,0.043163798379317164,-0.05626408175376896,-0.05900035390428138,-0.02044736508614209,0.019716052358178304,0.2634809429420628,0.07233672278060177,0.01856399976325185,0.1536661580637495,0.13944842659804912,0.10089634098901468,0.13674727040727985,0.19474419384227293,0.0759022428940066,0.0014642220524572203,0.020105820105820182,-0.06909090909090909,-0.06734006734006737,-0.07272727272727264,-0.06309148264984221,0.0,0.0040322580645162365,0.0
201408,-0.07935040004923877,-0.13253103477150452,-0.11303408231581713,0.011961359694224738,0.1478771584609424,0.018085733985651276,-0.0870811177370896,0.2616857787692588,0.04009856697734704,-0.06826148899224582,0.02714828233351274,-0.017738510034802313,-0.14717710237443515,-0.19865693700226505,-0.09430885877091344,0.001748140614074245,-0.024896265560165998,-0.0078125,0.0,0.009803921568627416,-0.013468013468013518,-0.049056603773584895,-0.06024096385542177,-0.09999999999999998
201409,0.07495578075714526,-0.04714076710758519,0.14965492645499578,0.019002313460181774,0.16615250618574695,-0.04695788728534267,-0.07222749721695054,-0.2706376779625187,-0.099513207633535,0.05419129176215187,-0.12025016406609657,-0.07020544439392373,0.02523707033777689,0.11757585722068908,0.06580764496773339,-0.0006451544669014986,0.018085106382978777,-0.051181102362204633,-0.04332129963898923,-0.02588996763754048,-0.05119453924914685,-0.06746031746031744,-0.04700854700854695,0.0
201410,0.028460988507922114,-0.0016618251288895713,0.15386203803820675,0.10479620157941194,-0.1823885032636261,-0.00781561002794895,0.03277287476753599,0.05008042935983492,0.05350649106667649,-0.06643789077882845,-0.042805784059877006,0.06567860044707707,0.07670241909215414,0.011882606746909996,0.0032572754429145423,-0.003016192189649658,0.017763845350052376,-0.0705394190871369,-0.08679245283018866,-0.07973421926910296,-0.06474820143884885,-0.05957446808510647,-0.07623318385650224,-0.11111111111111116
201411,0.03563608087923442,0.16074557091989417,0.022232762116385585,-0.010041578654520045,-0.010468111263740143,-0.005504267802902474,-0.032662470283372325,-0.09675640079443648,-0.023431045745068824,0.0714397161999043,0.02357953577716221,-0.002046279038807164,0.08430975546856412,-0.09666529581921268,-0.053580528460708376,-0.0020168780850272627,0.026694045174537884,-0.044642857142857206,-0.037190082644628086,-0.028880866425992857,-0.04999999999999993,-0.03167420814479627,-0.03883495145631066,0.0
201412,0.0983629528795007,-0.11656117799249455,-0.03198222188510669,-0.10796871804085884,-0.009039103949695426,-0.03735204820395799,0.09706966537487749,0.25099915351166446,0.08204547905519011,0.10525651628252719,0.05467736010079349,-0.01025462557468193,0.17433605247079798,0.012125070296039375,0.10824964023098538,-9.57294048822277e-05,0.052000000000000046,0.0,0.0,-0.0037174721189590088,-0.004048582995951455,-0.004672897196261738,0.005050505050504972,0.0
201501,-0.10058805038014007,-0.07525978396776523,-0.18228595954901605,-0.12696727371951166,0.008679026064990714,-0.121567310438784,0.019643664171056452,-0.047098649886495036,-0.06094426949484322,-0.075153983541705,0.04273114530782829,0.10395200329547705,-0.25032937243637643,0.23584679674234654,-0.07369359266202458,0.006776163223624065,-0.1045627376425855,-0.04672897196261683,-0.07296137339055786,-0.09701492537313439,-0.04065040650406504,0.0,0.0,0.0
201502,-0.004242578430668109,0.04239545963460589,0.03294687588648304,-0.05440323531662261,0.35355565290267355,-0.01918317669917624,-0.07822780872601953,-0.1021029968092626,-0.05109159834458088,-0.021913841105056564,0.038181540683076776,-0.06691511143073181,-0.028645083076243805,-0.1629226264892436,0.021289208837375728,-0.0005916972200796788,-0.013800424628450103,-0.009803921568627416,-0.02314814814814825,-0.028925619834710647,-0.025423728813559365,-0.004694835680751019,0.0,0.0
201503,0.02579548639476359,0.14432491242092205,0.13109955843728405,0.21547249658199608,-0.29792661312341107,0.08018634621061493,0.0059306434417167875,-0.06295279886636951,0.059138568929482105,0.36824279617342426,-0.01603153260616874,0.029538172225312298,0.06778084077274271,-0.03928915055980431,0.07439794083424434,9.515049636843464e-05,0.06781485468245418,-0.07425742574257421,-0.06635071090047384,-0.029787234042553346,-0.07391304347826089,-0.08018867924528306,-0.08542713567839189,-0.125
201504,0.0112159017817004,-0.11784651766793963,0.024081834337952968,0.056705132506851275,0.054558288152363854,-0.04713727080007779,0.128644792034184,0.002930306492474166,0.01385878890780301,-0.23812075962978752,-0.1264029042334861,0.011264038941654952,0.06806434158349184,0.09990273006467598,0.006525937837676743,0.0003065668738635452,-0.005040322580645129,-0.06951871657754016,-0.055837563451776595,-0.04385964912280682,-0.06572769953051638,-0.07179487179487176,-0.0494505494505495,0.0
201505,-0.07305550045955422,0.08233806182124481,0.0823222831508319,0.1308179257165718,0.11612800827105363,0.04499066153651854,-0.0645849238875682,0.13757361940248636,0.09925700748668187,-0.07686251028019364,0.08111214057223948,-0.040707196211043684,-0.10845541147295157,-0.05516039443885379,-0.07454165778168742,0.0028005284015852894,0.03951367781155013,0.08045977011494254,0.13440860215053752,0.14220183486238525,0.0653266331658291,-0.0055248618784530246,0.005780346820809301,0.0
201506,0.12176070154418706,0.042033957139086864,-0.16264383358486945,-0.1506168024763863,-0.06690618188415542,-0.03781809132617986,-0.0884475273077755,-0.1651620833986428,-0.09702728160393492,-0.05990246085011186,-0.045799849828657146,-0.09968300641151884,0.025938187843165483,0.0828755028050503,0.11163357176278699,0.00020023184740236566,-0.07407407407407407,-0.058510638297872286,-0.033175355450236865,-0.008032128514056214,-0.051886792452830344,-0.05555555555555558,-0.09770114942528729,-0.1428571428571429
201507,0.009383966146156997,0.2022635014831593,-0.03166422358423637,0.004929828405815684,-0.03734710842270739,0.02842098167390783,0.260923163850469,0.15616156204153953,0.06940791287253023,0.15187247931815362,0.13692387143595153,0.12853802998306918,0.07847872752403307,0.17954348169268441,0.01635267569660459,0.001801725863721959,0.030526315789473735,0.005649717514124353,0.004901960784313708,-0.0080971659919028,-0.004975124378109319,-0.02941176470588236,-0.05732484076433131,0.0
201508,-0.09004454312627497,-0.04334416117071882,-0.10103716136251151,0.016027959969339367,0.060693800824904054,0.02947992054739168,-0.12609512574601944,0.32418521776394416,0.06284991081000202,-0.08003994914275803,0.025277291795801515,0.007480314008785793,-0.11932116557065509,-0.2185658222892215,-0.09955427662076433,0.0013988220445939614,-0.023493360572012345,-0.022471910112359605,-0.04878048780487798,-0.05714285714285716,-0.010000000000000009,-0.0060606060606061,0.006756756756756799,0.0
201509,0.05558486827718845,-0.13270096601314885,0.15240761113898582,-0.017513529489773028,0.38277975593474145,-0.04900700610605191,0.016621929032717198,-0.3096620019621735,-0.109850827450657,0.05018433753338014,-0.1276445016684017,-0.009797337202769762,0.19190775183144404,0.137195639618372,0.03197938081029794,-0.0025941835673699565,0.06903765690376584,-0.051724137931034475,-0.05128205128205121,-0.03896103896103886,-0.015151515151515138,-0.024390243902438935,-0.006711409395973145,0.0
201510,0.08603698275003246,0.09985778170532211,0.1355045990755488,0.16051685360748125,-0.312045371642129,-0.025050915424156273,0.034913605005888027,0.13630341164401094,0.018925095905471867,-0.05340215998714526,0.04717981912714131,0.07539075398913031,0.03487395822728945,0.06456421077872032,0.09885253979839126,0.0,0.04011741682974557,-0.012121212121212088,-0.037837837837837895,-0.05855855855855874,0.00512820512820511,-0.012499999999999956,0.0,0.0
201511,0.040232672677253056,0.05959864978122709,0.015326468652808733,-0.053977158309599926,0.015436513352440784,0.008078148191119183,-0.030168337117017496,-0.05602070594774888,0.02050110243813097,-0.029776643547473114,-0.05004777177963993,-0.04394952536520802,-0.021636910297631706,-0.11601142241526796,-0.037220883472593,-0.001895415201229822,0.0,0.07361963190184051,0.09550561797752799,0.07655502392344515,0.08163265306122458,0.006329113924050667,0.006756756756756799,0.0
201512,0.019525562414125508,-0.08365398894067377,-0.03712860350188685,-0.10130380271951145,0.025839246856338427,-0.0024480723955147,0.09291145474355345,0.15644609241300644,0.06907235145962165,0.23985249867751213,0.09499114718311841,0.06664112187888827,0.24162665086588708,0.06371943154462012,0.06755193186440067,0.002996223070917514,0.02539981185324547,-0.017142857142857126,-0.02564102564102566,-0.03111111111111109,0.009433962264151052,0.05031446540880502,-0.006711409395973145,0.0
201601,-0.020870660588704126,-0.08392024574495849,-0.15466139506499788,-0.1528291095165224,0.04545782098567286,-0.04073910191538044,-0.01573383576672782,-0.03646684886167906,-0.0673744877236524,-0.11139297556578565,0.039475769939829375,0.04006998029502218,-0.3550588659197442,0.1694862331271334,-0.08582105963908382,0.0017040075733669724,-0.0862385321100918,-0.05232558139534893,-0.06842105263157894,-0.06880733944954143,-0.01869158878504673,0.0,0.006756756756756799,0.0
201602,-0.025221246856523494,0.06276162555967502,-0.02596625825716825,-0.01713139634470917,0.16480407061893332,-0.03698699472639089,-0.054204959905703176,-0.13068987156876521,-0.05441767049086488,-0.012039133461223095,0.022767109872610103,-0.05826098895979548,0.056402236014825524,-0.1954563978914391,0.013155669972844786,0.004284274193548487,-0.04016064257028118,-0.09815950920245398,-0.10169491525423724,-0.09852216748768461,-0.07142857142857151,-0.017964071856287456,0.0,0.0
201603,0.07346197531832277,0.08808855291880202,0.133251288017034,0.20839598277531546,-0.23370142826832763,0.00623891861023762,0.011318888749112466,-0.051047114202486976,0.051851971400626695,0.3618935767491973,0.0022698630003843423,0.053353756479013636,0.27988841857799907,0.044929037145305495,0.11168216184177271,-0.0025826014219991755,0.09309623430962355,0.020408163265306145,0.012578616352201255,0.010928961748633892,0.01538461538461533,-0.0060975609756097615,0.0,0.0
201604,-0.017933589490190305,-0.0734237717172943,0.0655854270316849,0.09780064568200153,0.05631128849013711,-0.004643935407373179,0.05722459228163257,0.017104835117537354,0.03838671511392344,-0.26055574253826785,-0.11411033276443272,-0.013023790577894934,-0.02276480241652956,0.08458541078825488,-0.055880413007072915,0.0018869309068798579,-0.022966507177033524,-0.020000000000000018,-0.024844720496894457,-0.021621621621621623,-0.02020202020202022,-0.012269938650306678,0.0,0.0
201605,0.06375893915818653,-0.019721053220333018,0.04666677394433294,0.08147058085307268,0.053191623696381196,0.039177040933180196,0.010087843192081225,0.11836682876807036,0.08205217281902932,-0.061905668766128685,0.04409848427107477,-0.05859631109740404,-0.028680739337313077,-0.0006851644419034741,0.006737930670088321,0.0005964027497304958,0.050930460333006966,-0.006802721088435382,-0.01273885350318471,-0.011049723756906049,-0.015463917525773252,-0.018633540372670843,0.0,0.0
201606,0.016183120546416907,0.03385506152091966,-0.06893411711718556,-0.08179516137678311,-0.04521686909815836,0.0377809607145998,0.06816244770616176,-0.008644327311445932,-0.029731534246630886,-0.0014781174187288304,0.023758971110682703,0.041131208019911325,0.15370987891692933,0.06219533902723984,0.042454554872363603,-0.00019868242183407325,-0.03634669151910519,-0.08904109589041087,-0.09032258064516141,-0.0949720670391061,-0.06282722513089001,-0.09493670886075956,-0.134228187919463,-0.16666666666666663
201607,0.03672671588068277,0.17425635922837812,-0.09505392716258243,-0.0561769084240783,-0.04433806781192706,0.012630822345375492,0.031881014013599884,0.026685478656099715,0.022993512970439056,0.10825433576344978,0.0822551161960905,0.027127306616700375,-0.15808759140660844,0.19095039203129138,-0.010940968604177037,-0.0018826285678427146,-0.012572533849129708,-0.08270676691729328,-0.11347517730496448,-0.13580246913580263,-0.07821229050279332,-0.04895104895104885,-0.04651162790697683,0.0
201608,-0.015979951309814222,-0.029750290785222067,-0.12231631092056272,0.015066751296331171,0.028147535966775994,0.021375449580676387,-0.05933683552316704,0.39805904984221674,0.04648943164919994,-0.08517250571745272,0.02218861666398242,-0.034672351078797514,-0.16695574785211775,-0.17109713086084988,-0.013208939731211067,0.0025777787092244875,-0.012732615083251742,0.016393442622950838,0.008000000000000007,0.014285714285714235,0.0,-0.007352941176470562,0.0,0.0
201609,0.018587608734190963,-0.19554574832392801,0.1204528006897112,-0.02223724884080358,0.32283508306973796,-0.05935753269867661,-0.07063146128197573,-0.30891182481842117,-0.11674712876638293,0.0427748169165294,-0.07275162767414045,-0.021442412562343693,0.10551605530241548,0.11592547999882585,0.009599547993497382,0.005957544655455171,0.01388888888888884,0.056451612903225756,0.0714285714285714,0.06338028169014098,0.030303030303030276,-0.007407407407407418,0.008130081300812941,0.0
201610,0.02547328916652236,0.02522767767562062,0.12062582641407138,0.15690566321558252,-0.15291705596383065,0.012575475958250149,0.010564992970996112,0.01616997059151215,0.06350034000287641,-0.05518003898279966,-0.04537556201299997,0.04555356622187645,0.05382661503165265,0.01220810754030266,-0.011256887797653659,0.0013714713185866145,0.0606653620352251,0.03816793893129766,0.04444444444444429,0.0596026490066226,0.04705882352941182,0.00746268656716409,-0.008064516129032251,0.0
201611,0.08446817345214752,0.022761884100348517,0.06267368390218686,-0.02363997097102899,-0.039649202318708276,0.06251001020913116,0.09400610792413588,-0.005575735694482886,-0.03618574400400976,0.05373386415731707,0.02821577568998035,0.03126586824924149,0.08469547420505297,-0.05283535162522779,0.04174219264850443,-0.0014733500036315794,0.0064575645756457245,0.18382352941176472,0.23404255319148937,0.23124999999999996,0.1348314606741572,0.051851851851851816,0.0,0.0
201612,0.028044904446232977,-0.11887327521829405,-0.07563460214673778,-0.14330005702780824,0.023918582485993767,0.018619147580793305,0.05746858818351819,0.0914365419999501,0.08129983167229637,0.12646916308670497,0.04932976767138797,0.07590607584469766,0.25656506482251307,0.0012271956892757618,0.017997105100258093,0.0010910564543782364,0.019248395967002896,0.04968944099378869,0.07471264367816088,0.09644670050761439,0.06930693069306937,0.08450704225352124,0.0,0.0
201701,-0.0271887967975728,-0.04681669696788893,-0.1337174568998195,-0.12349903503514037,0.29704502513605835,-0.009061080652066456,0.013841183279548419,-0.026908067146438674,-0.07023971151621,-0.14069374774597554,-0.07426516493242108,-0.07859817033767413,-0.2170088349373115,0.1132394894710127,-0.08441981401289556,0.010628801561105128,-0.0710431654676259,-0.029585798816568087,-0.0267379679144385,-0.02314814814814825,-0.02777777777777779,-0.025974025974025983,0.008130081300812941,0.0
201702,0.0951246501277645,0.2147451051383067,0.055111278253394236,0.05557528208943441,-0.3217683720967761,0.03912503549982271,0.04255476386926982,-0.001511514128607172,0.020250303966408145,0.10078547800459914,0.26091584497252707,0.10305559259280539,0.02538123526853564,-0.02776272569882321,0.09931265141167467,0.002731959821703711,-0.07841239109390119,0.018292682926829285,0.0219780219780219,0.02369668246445511,0.014285714285714235,-0.00666666666666671,-0.008064516129032251,0.0
201703,-0.0008971592297389863,-0.012639772645901548,0.09038066592126648,0.17607337777504872,0.08434250925963416,0.011767421700335401,-0.057414259515783606,-0.15638328900680154,0.016100143999589145,0.2744990562431546,-0.08149845138916911,-0.029907252560417152,0.090170005103684,-0.07765008268696927,0.059682611477688274,-0.0006862504097018274,0.1071428571428572,0.0239520958083832,0.026881720430107503,0.0277777777777779,0.03755868544600949,-0.006711409395973145,0.0,0.0
201704,-0.023004958414594268,0.02494090992459963,0.0585932196900254,0.07690572131724216,0.056097242288150495,-0.01649558357534764,0.029673906107753334,0.060427936287974715,0.03201023506781997,-0.24023054462450844,-0.1168849418761313,0.014443501168786232,-0.07940932530475542,0.12939901959988132,-0.07550264315204025,-0.0012606979962076492,-0.014231499051233443,-0.01754385964912286,-0.02617801047120405,-0.018018018018018056,-0.004524886877827927,-0.03378378378378377,0.0,0.0
201705,0.0283176234488709,0.1432094086686484,0.01624774397437445,0.10078271423899232,0.05490191365234143,-0.0145269167457025,-0.027253237468735647,0.19148847461777407,0.06656984433535174,-0.06644162390639463,0.036854220035047236,-0.050755869824130495,-0.03954049192256259,-0.08002216303340959,0.08003212922533764,0.0010673015742699299,0.03561116458132818,0.011904761904761862,0.026881720430107503,0.0366972477064218,0.009090909090909038,-0.020979020979021046,0.0,0.0
201706,-0.003993418887792033,-0.08583768809878023,-0.07792000803271348,-0.0886023322831081,-0.07115231154034873,-0.02732131740022814,0.06912470823765604,-0.12298578632217505,-0.04214153791981057,0.002144584349391021,0.03059975503265422,0.04874138104489445,0.09662333053167682,0.0861277465168,0.034676956458314034,-0.0021323273122425546,-0.03159851301115235,-0.01764705882352946,-0.02617801047120405,-0.03982300884955747,-0.0045045045045045695,-0.014285714285714346,0.008130081300812941,0.0
